,uav1_x,uav1_y,uav1_z,uav2_x,uav2_y,uav2_z,uav3_x,uav3_y,uav3_z,uav4_x,uav4_y,uav4_z,uav5_x,uav5_y,uav5_z,uav6_x,uav6_y,uav6_z,uav7_x,uav7_y,uav7_z,uav8_x,uav8_y,uav8_z,uav9_x,uav9_y,uav9_z
20,-25.103863257493547,-20.920715120650986,29.99474436148845,41.04778039789713,-21.280042503221964,30.027747781656057,40.98314494852389,48.52409363168125,30.001426056645926,-25.06420248421965,50.394757849673745,29.98701066400381,-63.257845317054404,29.72355812893123,20.938177518202608,-66.20891715944367,-17.35766327438254,21.626537691410125,-52.7162375688424,-52.63839265871832,17.46443111724614,-17.15187482651606,-65.16550119553813,21.31299328913112,28.269035109213135,-59.86456113867946,19.818631429729482
21,-25.066476784240947,-17.945797177370494,29.973895106908415,40.991631995754275,-18.360757409221225,29.964789905381718,41.002646188673936,51.75005414214646,30.01047691773507,-25.061081195611454,53.56450616507252,29.994379836383317,-65.98337119977445,30.815960395158594,21.83774763377018,-68.99446859485487,-18.19831343405161,22.55142052945606,-55.00385856456188,-54.92118693819625,18.206985204305557,-17.967820769318614,-67.93136276109776,22.22078221664441,29.345239466421138,-62.45317853105823,20.687364359319037
22,-25.061060336194032,-14.958698151384457,29.96758256475664,40.98753835364525,-15.382506385376043,29.969651250823542,41.00049163840157,54.87225017161982,29.989865840146695,-25.053411965807303,56.76835034831804,29.989985493590048,-68.7293105728877,31.94885717730034,22.72899301153627,-71.81092941609492,-19.08939840606885,23.480253200879396,-57.27912930808504,-57.216829493598205,18.95231398420495,-18.852388907600737,-70.72252856272237,23.161440882740827,30.482682758352027,-65.25376719268763,21.578706282550325
23,-25.052538604741862,-12.046947116759558,29.982900916547468,40.99619120655249,-12.46074980395028,29.983190470271545,40.995278588206574,58.02610747336511,29.991114959738876,-25.05507826088065,59.936777912375206,29.9994355971899,-71.5423332542702,33.07443622092083,23.6347021706922,-74.6381751517229,-19.94217957892428,24.45300111214837,-59.59970215131565,-59.52443365836066,19.69411834402133,-19.70829887539848,-73.58617420232873,24.107806272736966,31.538232188806912,-67.90941847357064,22.46282390093757
24,-25.046343736508877,-9.256114675522696,30.0003195517332,41.00097332500141,-9.644409197933308,30.009162387716913,40.998530285990036,61.058252160955774,29.99706500615497,-25.057842486302196,62.99617274969926,30.00285727580033,-74.2783385913905,34.18440300550792,24.54664207326494,-77.27795045646118,-20.776495021254593,25.374237593529113,-61.86329794129971,-61.79526239974364,20.446295946428123,-20.50312643585436,-76.1617219710939,25.006438149415423,32.60912222066463,-70.50659761911646,23.292129688570423
25,-25.047797393976868,-6.237261629170001,30.00828401994384,40.99648369271566,-6.571489873597713,29.995290631224165,40.99985666690917,64.32509768752898,29.984987595104872,-25.062288920652477,66.33368423333849,29.968126728544956,-77.21770902398583,35.392903906734766,25.47929884688722,-80.19310458473939,-21.65660012432217,26.32962083478869,-64.17640571672747,-64.11628278681432,21.201074444268944,-21.418324934467588,-79.17258899649671,26.011282634091426,33.80202937655876,-73.41206822026732,24.246526271391538
26,-25.04481352005559,-3.54764563728279,30.00174803649148,40.99928275802822,-3.956407007701214,30.011829923988195,40.99672902016113,67.33359568371611,30.005576352016156,-25.052777373006247,69.27425303519684,30.024726208165536,-79.75969471317141,36.41273046132888,26.335690784566573,-82.76445009888296,-22.43962039454548,27.218215427152277,-66.32128574311233,-66.26263074997922,21.912302363332206,-22.166707902517096,-81.63511373646574,26.863164208261804,34.70041119832454,-75.7217868521568,25.0193700866437
27,-25.04545488433358,-0.7549785464903801,29.993777557751038,41.000745885023875,-1.1977643245039828,30.00175639124805,41.01088923963489,70.11531428557157,30.026063118148553,-25.047501002151055,72.1927572901717,30.006136049570014,-82.44342583947314,37.45951225020138,27.206012961680543,-85.45260687732296,-23.255101763659344,28.088171711817814,-68.53788597808682,-68.49234893144784,22.642269325837965,-22.998678610567065,-84.40603053062976,27.772269490874177,35.77214376639545,-78.43093324545234,25.862285939855752
28,-25.04432073910087,1.9552471190618566,29.990372923241758,41.001266096280645,1.5712661986308192,29.98200141714134,40.99561145095824,73.25333618398206,29.9868439066763,-25.049419003906173,75.3464293300153,29.983625710569267,-85.1100448051494,38.566186989824466,28.042356866665607,-88.1501521705965,-24.339714053181073,28.95750492539055,-70.78289808267282,-70.72817398076607,23.314575706101753,-23.810077980651545,-87.70562369858618,28.614526276396198,36.86292387057395,-80.96655676822915,26.697190182041332
29,-25.04586573775756,5.008945944876052,29.967939670017316,40.9989682218574,4.520267515735672,29.986679104602352,40.994243993731025,76.41771081392787,29.978509785049688,-25.05537740176052,78.654753083752,29.998137915545172,-87.90012157594975,39.70500472107881,28.9877206869015,-90.71907456710868,-24.337791179306677,29.949568657344113,-73.04907923088327,-72.98942967587949,24.107418658955893,-24.685638656952502,-89.50527368597352,29.68255185736591,37.99342081567479,-83.71696523961766,27.591394057208934
30,-25.040488220540343,7.7563128600796345,29.984716615747967,41.00091892118184,7.339711841145954,29.988455101045552,40.993017346594044,79.49122970665653,29.992608234127296,-25.046577817933798,81.65485370732785,29.98863857628786,-90.50259338851765,40.87552111541148,29.884771241365677,-91.11264116053982,-22.353279051692386,30.08432883730227,-75.29585341135862,-75.2569672717616,24.859583598593247,-25.024241226268643,-89.07477687906344,30.171928426383836,39.012219631907485,-86.72185682408734,28.42352803194236
31,-25.040438362425235,10.82267672006021,29.965166315251587,41.00414165895593,10.358337132198159,29.96429525076787,40.99780279201869,82.7037197640133,29.986518304659654,-25.060138215481928,85.1001035687129,29.987913227388198,-91.18088621474237,43.726987169482314,30.03410723483189,-91.1573913148288,-19.35722301786357,30.001948276848644,-77.7084030463986,-77.68299311356618,25.652006092531973,-25.078470366211963,-86.48778687774289,29.98176450939008,40.13398527258393,-89.21450374210558,29.352711895526554
32,-25.033910728709852,13.709876440036002,29.99076166711391,41.001440238014936,13.271997819327229,29.99661665625041,40.90460908295851,86.22539338667255,29.978063117537914,-24.91878280374901,88.13156861137414,30.012641793136943,-91.17244896659,46.665101790107215,30.00585041603438,-91.08570226704906,-16.435592250157313,29.998278718783634,-79.9945491499035,-79.95592966981211,26.405970335874077,-25.05631311090265,-83.6977726194393,29.963837160441166,40.91933524813878,-89.4506355984812,30.131600311804885
33,-25.032341265561715,16.49554899186958,29.99612953494956,41.00088061386814,16.110548610835483,29.990859977447506,41.504424599179806,88.67875401675751,30.001246963736886,-23.061687908298143,89.23685277886408,30.038867169703433,-91.06848451034305,49.57199508783868,29.978056698598134,-91.08303588080955,-13.610747957699001,29.97873585959309,-82.16834813948797,-82.1308844340703,27.088135293701285,-25.045112496286123,-80.85249334996811,29.960738094301117,40.99943740955707,-87.66313081020034,30.082085636509845
34,-25.029164103917584,19.431112637425237,29.999870020017593,41.010635082183214,19.03576929166742,30.007123634568167,43.8454558240844,89.13321863969962,30.010651415634882,-20.287517036484733,89.15603093607123,29.990253699428944,-91.08619955595071,52.589719195616176,30.00245826881838,-91.08440809242025,-10.839580497145107,30.001989966190315,-84.43378761281564,-84.4079001325018,27.874556422341687,-25.03628466967845,-78.01656052786277,29.993656315449996,40.98804849229241,-84.79523834674724,29.962709566976773
35,-24.9474336058421,22.15292278691458,30.000025107222324,40.97170804716622,21.897427957391365,29.989162472233193,46.607176223280945,89.14037206745758,29.988103493592508,-17.405354170591686,89.04212596544652,29.969675130925804,-91.08427750005643,55.618307833665106,29.98404931395126,-91.08508812606966,-7.849341714854753,29.98860511026407,-86.60218294012019,-87.28733420568727,28.50326239833461,-25.042187435897507,-75.18896659335067,29.998050788627665,41.01323917363984,-81.9918124070904,29.94449268736607
36,-23.181715297124924,23.119727645353514,30.036355405794232,42.612269497838355,23.085454420018994,30.02354863714575,49.305793339508625,89.05718071506668,29.97465373241835,-14.658653268864159,89.05797404174739,29.97392178704767,-91.07590806703298,58.36525225114149,30.002139136520334,-91.08265983613278,-5.14229458659208,29.997864046034046,-88.76238771157465,-89.12294773602179,29.266214625616133,-25.044665549929938,-72.40902962126358,30.00787111920814,41.01224702397767,-79.2170973964207,29.984763319139727
