,uav1_x,uav1_y,uav1_z,uav2_x,uav2_y,uav2_z,uav3_x,uav3_y,uav3_z,uav4_x,uav4_y,uav4_z,uav5_x,uav5_y,uav5_z,uav6_x,uav6_y,uav6_z,uav7_x,uav7_y,uav7_z,uav8_x,uav8_y,uav8_z,uav9_x,uav9_y,uav9_z
21,-0.241130926797069,0.26182196504416144,30.08147410637461,8.843755641387126,-1.0720340680425395,30.01391025148108,5.93465820565174,5.99353032022187,30.063786620482336,-1.1253920146548098,8.929916202351215,30.067055041668002,-8.207359879947495,6.000868623371879,30.071235077544905,-11.126615561411315,-1.0722329369550454,30.081371744763857,-8.216885334960669,-8.14649250725099,30.07142805345716,-1.1358608414198255,-11.079058406549054,30.06994599493101,5.919940823322948,-8.142239078289837,30.067461419511048
22,0.5268718706410925,2.4349313410090674,30.026238556098164,8.840973439540871,-1.0765113157820059,29.981284028802495,5.937923311626666,5.989222627823171,30.020625606817156,-1.135457678479723,8.923900469360142,30.027755497523874,-8.215339362043686,5.990522574800529,30.02958796468337,-11.138202941405947,-1.0732062198783037,30.022643025965667,-8.218373848756842,-8.141121109897336,30.02384988420688,-1.147772075246106,-11.080172854826673,30.030623684982075,5.908321754445445,-8.151082436944586,30.047050808436182
23,1.127262500874663,4.149101681563449,30.113638274705217,8.831341834001622,-1.0814527100968576,29.99404266564027,5.928811816813369,5.996894009821461,30.002834271786657,-1.1421045212100915,8.927466889367983,30.00761009206696,-8.218744177935154,6.00084153332407,30.000173063397355,-11.145178081586488,-1.0817676223049313,30.013446023949783,-8.227288839021867,-8.137610417154594,30.0079750878612,-1.1645094239583247,-11.075822014168757,30.003863989192403,5.906300365772119,-8.148779193267645,30.014126167531984
24,1.478831288192203,5.095924270356719,30.165293850257758,8.840632953996593,-1.0783264473591085,30.006019110532034,5.934714668074998,5.991297105269105,29.998448351165454,-1.1404675354448754,8.929819107515044,29.998864743141397,-8.213387988479056,6.000688796816158,29.98769243810986,-11.13923768365235,-1.0780382177953456,30.005858002407287,-8.22722385977966,-8.141620792862486,29.99105071511237,-1.160107627151342,-11.085423835582628,30.000315503191473,5.89447904733818,-8.143289709129244,29.997090149358183
25,1.7892897147625952,5.878458144376966,30.14914112001594,8.84581151289566,-1.0801149661840215,30.006249037643983,5.931938982795972,5.99867942498437,29.976549666203457,-1.1404155197994976,8.932010863123304,29.985773752506592,-8.216403863453305,5.999492285844121,29.99076480310834,-11.14428496788456,-1.0717519935866693,29.990389785273962,-8.227530464816516,-8.146545082788453,30.005737655444563,-1.1561202694785426,-11.08176973631153,30.01216295051392,5.9076319157088255,-8.141172949320012,29.997897930088858
26,1.943426157613299,6.267499767670774,30.126569173301437,8.846091385373574,-1.0663998080225114,29.995161049518277,5.934317631449802,5.997414291559615,29.98892161554321,-1.1298507287867892,8.931380462469592,29.98886462990148,-8.210277422121449,6.000150142593509,30.00346855349328,-11.146161016693974,-1.0726944033303254,29.998647033528012,-8.22958652948939,-8.143191686759407,30.00999354398836,-1.1523834829936388,-11.081228535736539,30.008940721618153,5.912811431828013,-8.151420801414996,30.001577858532436
27,2.230267296646882,6.7918283309832015,30.122292256619826,8.845370522412258,-1.0708441477812898,29.986329554041504,5.936432250461695,5.994254833470628,29.991221717409786,-1.1338129680493254,8.9223304486397,29.98286826232604,-8.205699274803614,5.998156125892617,30.009927962060466,-11.139000889594769,-1.0858188832567288,29.998417821407536,-8.221976330149621,-8.141469003242234,30.000356954822113,-1.1555976532836834,-11.076163536000823,29.994379401829537,5.908940320781695,-8.147356535444517,30.00384644124326
28,2.6495692405781743,7.677030582682761,30.10656816856075,8.85302103587161,-1.0659334496049426,29.98556820914974,5.930023928068823,5.998071108188834,30.00459991334834,-1.1406614569106002,8.925572002417795,29.99899180922633,-8.21182997642373,6.00316055909547,29.997945091600908,-11.13755608959563,-1.0782234985683903,30.011835034016418,-8.215632199245892,-8.14573745030968,30.002453489653817,-1.155627306693091,-11.07671330908794,29.999009555089255,5.90850576244843,-8.139487392816587,29.999188714092348
29,3.1370436604846574,8.715252518319634,30.09876868192259,8.855801568954925,-1.0613208810425478,29.994956354545497,5.935738275406601,6.007413387639358,30.006586766355948,-1.134344288229837,8.930664425101702,29.99665802024229,-8.211775260550041,5.997763977431828,29.988121290626722,-11.13493593096321,-1.0659695779162797,29.989201990372997,-8.210947814939868,-8.14221823786708,29.988302560589638,-1.1530449905631426,-11.082373601940127,29.997561733877916,5.910214075658272,-8.145332643477534,29.98892839991848
30,3.5991742158943905,9.674911740293696,30.114628303493905,8.85923320596546,-1.0581050362521105,29.997924786227987,5.942615979052356,6.009644816274983,29.985772204416982,-1.136670267949464,8.931846799615514,30.005796865062194,-8.209823000892838,5.994165338544252,29.996860997372472,-11.138757014297031,-1.0767242721299803,29.979433158940456,-8.219017803493514,-8.1437366143586,29.98084083925584,-1.1500535904446398,-11.08266367262465,29.986782645388246,5.910292757855749,-8.142263056612485,29.996019932901362
31,3.7953953503302706,10.117811816582442,30.11898997853021,8.857873003874177,-1.0626644168534647,29.994584192002225,5.938659869786001,6.006490513142426,29.988971102127152,-1.129818808591395,8.929863492358452,29.99182374228778,-8.207592308796427,5.999300580919525,29.989342071472315,-11.136874889765183,-1.0788879299506486,29.997325268218066,-8.218830974549665,-8.143654378378388,29.993127655181688,-1.1420410842675055,-11.0778910690555,29.99605008595134,5.917869388484553,-8.142836709351888,30.004196611173395
32,3.833591931712111,10.196985749179365,30.137566961269677,8.862854885952133,-1.0605934173917593,29.969291949611687,5.944378614120685,6.011220155576245,29.99918765432815,-1.1252950568879754,8.936873045602603,29.991960246853825,-8.201916999955207,5.995406548247815,29.991355486020478,-11.129603407730674,-1.072752125671446,29.9966829612087,-8.211323030093794,-8.142039438368087,30.00502694100631,-1.1433733138997926,-11.072525852040862,29.988725386464996,5.921505189990686,-8.137783282434578,29.995335199691016
33,4.2377760762625085,10.629884287944499,30.124094299796848,8.862320395307384,-1.0588033851517449,29.979965740179093,5.9408652082848725,6.008622244273466,29.99914476709754,-1.133411666248772,8.93618567749104,29.99218948993274,-8.200228757382543,6.005561479365036,30.005072621316952,-11.13387243032476,-1.0758755951781878,29.994934613501727,-8.211987864615038,-8.14162100528008,30.0053408125433,-1.1482234657544017,-11.079666695687314,29.990286444063877,5.923775476837354,-8.142751173439951,29.99337108928758
34,4.725798199221917,11.617685555048231,30.09402113190092,8.865396580607737,-1.0510000648908437,29.99908307433209,5.940150395186084,6.014587920632512,29.97989795904856,-1.1370833315754838,8.938704896083863,29.99124960297059,-8.204794054051831,6.0069232953248255,29.997645364993918,-11.137004540942597,-1.072604855670537,30.00124209575959,-8.211560119137388,-8.157778788730639,29.994009445207805,-1.1443564557484283,-11.081279153454021,30.007529507983836,5.918112196542449,-8.148990799025698,29.987714484752978
35,4.887948995663494,11.93633693743208,30.1409459874578,8.873146286513686,-1.0541294127689913,30.00470638222614,5.942216885376715,6.018210378231111,29.96803572734411,-1.1266159962389692,8.94804699650661,29.989684100143087,-8.202722040596806,5.998825367168999,29.9953555564869,-11.130933929608434,-1.0708255727471312,30.000186090244174,-8.207725736900565,-8.14791034437141,30.00133854212789,-1.1482586077768928,-11.08300764214277,30.001338924523978,5.9153865345924945,-8.141587729422405,29.98687908643128
36,5.189556779618267,12.307790459069992,30.1500492864863,8.867958116935943,-1.0527454398696816,29.998887254507643,5.9524779390048055,6.011400030063079,29.98489237056259,-1.1241262663371288,8.941018374987696,29.97336214727903,-8.201055351601925,6.008548701103885,29.9970236841258,-11.12711254621812,-1.0718773139181077,29.99867643716288,-8.209097361726485,-8.136425174159955,29.99632187014211,-1.1410907495890077,-11.076888151611403,30.002705393050352,5.921461723791768,-8.154074255729777,30.00226256942151
37,5.367482694491104,12.530090904787393,30.149109845898646,8.86875888717537,-1.0608773360365744,30.002796157221226,5.9500082825508365,6.011126268169769,29.999867481022434,-1.1264136191085876,8.940722352259817,29.964935203285922,-8.196740408113163,6.017178116911523,29.98657207521291,-11.124608464679948,-1.0661252589624712,29.991818493953506,-8.208820594832304,-8.134951218761826,29.992423240478033,-1.1418488782257352,-11.080102320690036,29.99968493188857,5.927025851589254,-8.140743926892222,30.014294616608286
