time,rad_s
128.496,45.1383
128.5,45.0756
128.504,45.0035
128.508,44.9422
128.512,44.8899
128.516,44.8453
128.52,44.8073
128.524,44.7749
128.528,44.7659
128.532,44.7689
128.536,44.771
128.54,44.7726
128.544,44.7909
128.548,44.8042
128.552,44.8138
128.556,44.8552
128.56,44.9025
128.564,44.9368
128.568,44.9445
128.572,44.9382
128.576,44.9329
128.58,44.919
128.584,44.8886
128.588,44.8535
128.592,44.8142
128.596,44.7715
128.6,44.7258
128.604,44.6775
128.608,44.6271
128.612,44.5842
128.616,44.5476
128.62,44.5164
128.624,44.4805
128.628,44.4407
128.632,44.416
128.636,44.4135
128.64,44.4269
128.644,44.4365
128.648,44.4607
128.652,44.4611
128.656,44.452
128.66,44.4548
128.664,44.474
128.668,44.5223
128.672,44.5402
128.676,44.5287
128.68,44.5095
128.684,44.4932
128.688,44.47
128.692,44.4502
128.696,44.4427
128.7,44.427
128.704,44.395
128.708,44.3492
128.712,44.3101
128.716,44.2768
128.72,44.2485
128.724,44.2243
128.728,44.2037
128.732,44.2056
128.736,44.207
128.74,44.208
128.744,44.1991
128.748,44.1822
128.752,44.1678
128.756,44.1555
128.76,44.1451
128.764,44.1458
128.768,44.1464
128.772,44.164
128.776,44.1939
128.78,44.2157
128.784,44.2315
128.788,44.2601
128.792,44.3153
128.796,44.3382
128.8,44.3379
128.804,44.3284
128.808,44.3109
128.812,44.2868
128.816,44.2662
128.82,44.2487
128.824,44.2338
128.828,44.2303
128.832,44.2088
128.836,44.1812
128.84,44.1763
128.844,44.172
128.848,44.1591
128.852,44.1482
128.856,44.1202
128.86,44.0964
128.864,44.0947
128.868,44.1092
128.872,44.1197
128.876,44.1274
128.88,44.1329
128.884,44.1258
128.888,44.1318
128.892,44.1533
128.896,44.169
128.9,44.1975
128.904,44.2183
128.908,44.2171
128.912,44.2161
128.916,44.206
128.92,44.1974
128.924,44.1807
128.928,44.1759
128.932,44.1717
128.936,44.1589
128.94,44.1386
128.944,44.1307
128.948,44.1146
128.952,44.1009
128.956,44.0986
128.96,44.0965
128.964,44.0948
128.968,44.0934
128.972,44.0921
128.976,44.0911
128.98,44.1066
128.984,44.1179
128.988,44.1261
128.992,44.12
128.996,44.1148
129.0,44.1238
129.004,44.1476
129.008,44.1648
129.012,44.1774
129.016,44.173
129.02,44.1833
129.024,44.208
129.028,44.2087
129.032,44.1997
129.036,44.192
129.04,44.1762
129.044,44.172
129.048,44.1998
129.052,44.22
129.056,44.2186
129.06,44.2082
129.064,44.1993
129.068,44.1917
129.072,44.1852
129.076,44.1922
129.08,44.1973
129.084,44.19
129.088,44.1745
129.092,44.1706
129.096,44.1816
129.1,44.1896
129.104,44.1834
129.108,44.1909
129.112,44.2136
129.116,44.2472
129.12,44.2717
129.124,44.2894
129.128,44.3023
129.132,44.3116
129.136,44.3184
129.14,44.3234
129.144,44.316
129.148,44.3216
129.152,44.3429
129.156,44.3584
129.16,44.3551
129.164,44.3524
129.168,44.35
129.172,44.3635
129.176,44.3734
129.18,44.3679
129.184,44.354
129.188,44.3422
129.192,44.3413
129.196,44.3406
129.2,44.3307
129.204,44.3223
129.208,44.3434
129.212,44.3759
129.216,44.3995
129.22,44.4167
129.224,44.4141
129.228,44.4119
129.232,44.41
129.236,44.4243
129.24,44.4346
129.244,44.4422
129.248,44.4648
129.252,44.4985
129.256,44.523
129.26,44.5407
129.264,44.5385
129.268,44.5272
129.272,44.5176
129.276,44.5197
129.28,44.5212
129.284,44.5222
129.288,44.5134
129.292,44.4965
129.296,44.4822
129.3,44.4793
129.304,44.4769
129.308,44.4655
129.312,44.4558
129.316,44.3453
129.32,44.2513
129.324,44.1711
129.328,43.9171
129.332,43.71
129.336,43.5148
129.34,43.3579
129.344,43.2334
129.348,43.0994
129.352,43.0223
129.356,43.0124
129.36,43.0655
129.364,43.2073
129.368,43.3962
129.372,43.671
129.376,44.0081
129.38,44.3734
129.384,44.8105
129.388,45.1968
129.392,45.5633
129.396,45.8638
129.4,46.0476
129.404,46.1294
129.408,46.1057
129.412,46.0484
129.416,45.9438
129.42,45.7711
129.424,45.5404
129.428,45.2603
129.432,44.9752
129.436,44.6765
129.44,44.3756
129.444,44.0913
129.448,43.8305
129.452,43.6361
129.456,43.4797
129.46,43.3742
129.464,43.3587
129.468,43.4373
129.472,43.5804
129.476,43.7875
129.48,44.0583
129.484,44.3581
129.488,44.6274
129.492,44.8918
129.496,45.101
129.5,45.2356
129.504,45.3162
129.508,45.3576
129.512,45.3459
129.516,45.2895
129.52,45.1951
129.524,45.0682
129.528,44.9229
129.532,44.7527
129.536,44.5983
129.54,44.439
129.544,44.3032
129.548,44.1875
129.552,44.0982
129.556,44.0406
129.56,44.0101
129.564,44.0136
129.568,44.0677
129.572,44.1071
129.576,44.256
129.58,44.4158
129.584,44.635
129.588,44.8458
129.592,45.0332
129.596,45.2038
129.6,45.3448
129.604,45.4472
129.608,45.5559
129.612,45.5833
129.616,45.6032
129.62,45.5924
129.624,45.5461
129.628,45.4602
129.632,45.4427
129.636,45.4277
129.64,45.3593
129.644,45.2732
129.648,45.1812
129.652,45.14
129.656,45.0863
129.66,45.022
129.664,44.9579
129.668,44.894
129.672,44.8209
129.676,44.768
129.68,44.7414
129.684,44.7854
129.688,44.8174
129.692,44.8407
129.696,44.8919
129.7,45.1699
129.704,45.4062
129.708,45.5778
129.712,45.7884
129.716,45.9929
129.72,46.1414
129.724,46.2148
129.728,46.2165
129.732,46.18
129.736,46.1025
129.74,46.0272
129.744,45.9072
129.748,45.7772
129.752,45.62
129.756,45.4767
129.76,45.3174
129.764,45.1446
129.768,44.988
129.772,44.8453
129.776,44.7144
129.78,44.6214
129.784,44.57
129.788,44.5447
129.792,44.5565
129.796,44.6683
129.8,44.7666
129.804,44.8725
129.808,45.0009
129.812,45.1113
129.816,45.2431
129.82,45.3388
129.824,45.4082
129.828,45.4242
129.832,45.4119
129.836,45.3736
129.84,45.3223
129.844,45.2508
129.848,45.1527
129.852,45.0692
129.856,44.9794
129.86,44.875
129.864,44.7674
129.868,44.6573
129.872,44.5634
129.876,44.474
129.88,44.3886
129.884,44.3158
129.888,44.2537
129.892,44.2102
129.896,44.2009
129.9,44.2034
129.904,44.2053
129.908,44.2583
129.912,44.3311
129.916,44.4012
129.92,44.4521
129.924,44.5063
129.928,44.5456
129.932,44.5569
129.936,44.5652
129.94,44.5712
129.944,44.5642
129.948,44.549
129.952,44.5268
129.956,44.5079
129.96,44.4824
129.964,44.4329
129.968,44.3815
129.972,44.3376
129.976,44.3095
129.98,44.2763
129.984,44.2572
129.988,44.2317
129.992,44.2286
129.996,44.2259
130.0,44.2143
130.004,44.2477
130.008,44.3235
130.012,44.4301
130.016,44.5248
130.02,44.6107
130.024,44.6903
130.028,44.7825
130.032,44.8838
130.036,44.9574
130.04,44.9936
130.044,45.0199
130.048,45.039
130.052,45.0372
130.056,44.9986
130.06,44.9471
130.064,44.8847
130.068,44.8222
130.072,44.7504
130.076,44.6799
130.08,44.6012
130.084,44.5249
130.088,44.3763
130.092,44.2775
130.096,44.1841
130.1,44.1231
130.104,44.0804
130.108,44.0818
130.112,44.1516
130.116,44.2883
130.12,44.4908
130.124,44.7582
130.128,45.0383
130.132,45.259
130.136,45.4536
130.14,45.6293
130.144,45.7741
130.148,45.9137
130.152,45.9979
130.156,46.0074
130.16,45.9926
130.164,45.9615
130.168,45.9071
130.172,45.8236
130.176,45.7153
130.18,45.5951
130.184,45.4649
130.188,45.3353
130.192,45.2063
130.196,45.0871
130.2,44.9762
130.204,44.8818
130.208,44.8106
130.212,44.7592
130.216,44.7433
130.22,44.7697
130.224,44.8577
130.228,44.9561
130.232,45.0962
130.236,45.2152
130.24,45.3532
130.244,45.4706
130.248,45.5903
130.252,45.6944
130.256,45.7528
130.26,45.7952
130.264,45.8087
130.268,45.7955
130.272,45.7657
130.276,45.7217
130.28,45.6657
130.284,45.59
130.288,45.4977
130.292,45.3912
130.296,45.2819
130.3,45.1701
130.304,45.0656
130.308,44.9579
130.312,44.8755
130.316,44.8052
130.32,44.7546
130.324,44.7208
130.328,44.7106
130.332,44.746
130.336,44.8062
130.34,44.9015
130.344,45.0222
130.348,45.1271
130.352,45.2204
130.356,45.3054
130.36,45.4015
130.364,45.4713
130.368,45.522
130.372,45.5244
130.376,45.516
130.38,45.4996
130.384,45.4671
130.388,45.4116
130.392,45.3364
130.396,45.2537
130.4,45.1739
130.404,45.0967
130.408,45.0215
130.412,44.9203
130.416,44.8156
130.42,44.7356
130.424,44.6767
130.428,44.6358
130.432,44.601
130.436,44.5806
130.44,44.5828
130.444,44.6359
130.448,44.6918
130.452,44.7495
130.456,44.8258
130.46,44.8984
130.464,44.9683
130.468,45.0362
130.472,45.1028
130.476,45.1167
130.48,45.1129
130.484,45.1096
130.488,45.1068
130.492,45.0859
130.496,45.0495
130.5,44.9999
130.504,44.9576
130.508,44.9122
130.512,44.8643
130.516,44.7956
130.52,44.7185
130.524,44.6435
130.528,44.5703
130.532,44.4986
130.536,44.4469
130.54,44.4121
130.544,44.3824
130.548,44.3571
130.552,44.3355
130.556,44.3171
130.56,44.3225
130.564,44.3436
130.568,44.3933
130.572,44.4294
130.576,44.4728
130.58,44.5215
130.584,44.5913
130.588,44.642
130.592,44.6788
130.596,44.7055
130.6,44.7077
130.604,44.7093
130.608,44.7104
130.612,44.7016
130.616,44.6662
130.62,44.6174
130.624,44.5666
130.628,44.514
130.632,44.4599
130.636,44.4045
130.64,44.3481
130.644,44.2814
130.648,44.2153
130.652,44.1682
130.656,44.1374
130.66,44.1204
130.664,44.1152
130.668,44.1107
130.672,44.121
130.676,44.1628
130.68,44.2275
130.684,44.2746
130.688,44.3259
130.692,44.3632
130.696,44.4074
130.7,44.4568
130.704,44.5098
130.708,44.5139
130.712,44.5063
130.716,44.4811
130.72,44.4504
130.724,44.4243
130.728,44.3834
130.732,44.33
130.736,44.2845
130.74,44.2457
130.744,44.2034
130.748,44.1581
130.752,44.1194
130.756,44.0958
130.76,44.0756
130.764,44.0585
130.768,44.0438
130.772,44.0551
130.776,44.0805
130.78,44.1162
130.784,44.1421
130.788,44.178
130.792,44.2042
130.796,44.2232
130.8,44.2541
130.804,44.2766
130.808,44.293
130.812,44.2901
130.816,44.3028
130.82,44.3119
130.824,44.3186
130.828,44.3119
130.832,44.2876
130.836,44.2577
130.84,44.2229
130.844,44.1932
130.848,44.168
130.852,44.1464
130.856,44.1188
130.86,44.0952
130.864,44.0844
130.868,44.0753
130.872,44.0674
130.876,44.0608
130.88,44.0674
130.884,44.0894
130.888,44.1398
130.892,44.1764
130.896,44.1722
130.9,44.1593
130.904,44.1576
130.908,44.1894
130.912,44.2124
130.916,44.2291
130.92,44.2264
130.924,44.2241
130.928,44.2221
130.932,44.2362
130.936,44.2464
130.94,44.2411
130.944,44.2366
130.948,44.2328
130.952,44.2295
130.956,44.2175
130.96,44.2072
130.964,44.1892
130.968,44.1738
130.972,44.17
130.976,44.1811
130.98,44.1762
130.984,44.1721
130.988,44.1685
130.992,44.1801
130.996,44.2057
131.0,44.2071
131.004,44.2081
131.008,44.2088
131.012,44.2094
131.016,44.2269
131.02,44.2397
131.024,44.2662
131.028,44.2854
131.032,44.2994
131.036,44.3095
131.04,44.3169
131.044,44.3222
131.048,44.3261
131.052,44.3461
131.056,44.3447
131.06,44.3249
131.064,44.2987
131.068,44.2765
131.072,44.2668
131.076,44.2492
131.08,44.2343
131.084,44.2308
131.088,44.2186
131.092,44.2082
131.096,44.2089
131.1,44.2095
131.104,44.2004
131.108,44.2204
131.112,44.2522
131.116,44.2924
131.12,44.3216
131.124,44.3428
131.128,44.3582
131.132,44.3866
131.136,44.4245
131.14,44.4519
131.144,44.489
131.148,44.4988
131.152,44.5231
131.156,44.5579
131.16,44.5661
131.164,44.56
131.168,44.5548
131.172,44.5504
131.176,44.5466
131.18,44.5434
131.184,44.5314
131.188,44.5118
131.192,44.4952
131.196,44.744
131.2,45.0452
131.204,45.2639
131.208,45.4743
131.212,45.8507
131.216,46.2789
131.22,46.5898
131.224,46.7296
131.228,46.8139
131.232,46.782
131.236,46.6804
131.24,46.5196
131.244,46.299
131.248,46.0182
131.252,45.6768
131.256,45.3023
131.26,44.9089
131.264,44.518
131.268,44.1478
131.272,43.8136
131.276,43.5196
131.28,43.2969
131.284,43.135
131.288,43.0527
131.292,43.0777
131.296,43.2505
131.3,43.4105
131.304,43.6814
131.308,44.0329
131.312,44.3913
131.316,44.6516
131.32,44.9438
131.324,45.2248
131.328,45.4804
131.332,45.7176
131.336,45.8383
131.34,45.8571
131.344,45.8366
131.348,45.782
131.352,45.6797
131.356,45.5926
131.36,45.4162
131.364,45.201
131.368,44.9989
131.372,44.7897
131.376,44.5928
131.38,44.3971
131.384,44.2026
131.388,44.0368
131.392,43.9141
131.396,43.8467
131.4,43.817
131.404,43.8735
131.408,43.9833
131.412,44.1318
131.416,44.2396
131.42,44.5243
131.424,44.8342
131.428,45.1453
131.432,45.4228
131.436,45.6415
131.44,45.8175
131.444,45.9453
131.448,46.0209
131.452,46.0242
131.456,45.9883
131.46,45.902
131.464,45.7821
131.468,45.6335
131.472,45.4605
131.476,45.2666
131.48,45.0549
131.484,44.9117
131.488,44.7711
131.492,44.6513
131.496,44.5492
131.5,44.3879
131.504,44.269
131.508,44.1306
131.512,44.0312
131.516,43.9929
131.52,43.9881
131.524,44.0666
131.528,44.2268
131.532,44.2915
131.536,44.4245
131.54,44.6415
131.544,44.9022
131.548,45.1603
131.552,45.2273
131.556,45.362
131.56,45.4942
131.564,45.5901
131.568,45.5813
131.572,45.5738
131.576,45.5582
131.58,45.4706
131.584,45.3866
131.588,45.2315
131.592,45.0529
131.596,44.8821
131.6,44.7273
131.604,44.5582
131.608,44.4234
131.612,44.3178
131.616,44.2463
131.62,44.2226
131.624,44.2712
131.628,44.3753
131.632,44.5368
131.636,44.7573
131.64,44.8659
131.644,45.0134
131.648,45.0174
131.652,44.9725
131.656,44.9528
131.66,44.936
131.664,44.9124
131.668,44.8737
131.672,44.8315
131.676,44.7955
131.68,44.7741
131.684,44.7559
131.688,44.7404
131.692,44.7086
131.696,44.6814
131.7,44.6676
131.704,44.6651
131.708,44.6784
131.712,44.5072
131.716,44.3612
131.72,44.2368
131.724,44.1308
131.728,44.0498
131.732,43.9529
131.736,43.8888
131.74,43.825
131.744,43.7984
131.748,43.8081
131.752,43.8496
131.756,43.9313
131.76,44.0594
131.764,44.2384
131.768,44.506
131.772,44.7347
131.776,44.9523
131.78,45.1448
131.784,45.3017
131.788,45.4157
131.792,45.4813
131.796,45.4945
131.8,45.4718
131.804,45.4246
131.808,45.3472
131.812,45.1513
131.816,44.9286
131.82,44.7388
131.824,44.5679
131.828,44.3943
131.832,44.2371
131.836,44.1031
131.84,44.0076
131.844,43.9447
131.848,43.919
131.852,43.9156
131.856,43.9619
131.86,44.0644
131.864,44.2076
131.868,44.3803
131.872,44.5574
131.876,44.7376
131.88,44.92
131.884,45.0868
131.888,45.208
131.892,45.2616
131.896,45.2832
131.9,45.2824
131.904,45.2632
131.908,45.5768
131.912,45.7357
131.916,45.7823
131.92,45.7727
131.924,45.8264
131.928,45.8653
131.932,45.8156
131.936,45.7361
131.94,45.6219
131.944,45.4875
131.948,45.3266
131.952,45.1431
131.956,44.9495
131.96,44.7567
131.964,44.5645
131.968,44.3914
131.972,44.2347
131.976,44.1103
131.98,44.023
131.984,43.9764
131.988,43.8067
131.992,44.0376
131.996,44.7213
132.0,45.3039
132.004,45.6581
132.008,45.9152
132.012,46.2912
132.016,46.5814
132.02,46.8093
132.024,47.0436
132.028,47.0933
132.032,47.0385
132.036,47.0383
132.04,46.9638
132.044,46.9189
132.048,46.8157
132.052,46.6534
132.056,46.3851
132.06,46.073
132.064,45.7328
132.068,45.3778
132.072,45.0661
132.076,44.7633
132.08,44.496
132.084,44.3611
132.088,44.2646
132.092,44.336
132.096,44.4911
132.1,44.7413
132.104,45.095
132.108,45.4722
132.112,45.6429
132.116,45.8184
132.12,45.9802
132.124,46.0977
132.128,46.1486
132.132,46.1314
132.136,46.0796
132.14,45.9983
132.144,45.8733
132.148,45.7112
132.152,45.5266
132.156,45.3322
132.16,45.1479
132.164,44.9723
132.168,44.7948
132.172,44.6342
132.176,44.4788
132.18,44.3557
132.184,44.2508
132.188,44.1892
132.192,44.1832
132.196,44.2425
132.2,44.3715
132.204,44.5341
132.208,44.7209
132.212,44.9082
132.216,45.0785
132.22,45.2366
132.224,45.3858
132.228,45.5113
132.232,45.5852
132.236,45.5873
132.24,45.5602
132.244,45.4908
132.248,45.3759
132.252,45.2315
132.256,45.09
132.26,44.9322
132.264,44.7699
132.268,44.613
132.272,44.47
132.276,44.3296
132.28,44.2006
132.284,44.1
132.288,44.0329
132.292,44.0128
132.296,44.0155
132.3,44.0519
132.304,44.13
132.308,44.2554
132.312,44.3981
132.316,44.5189
132.32,44.641
132.324,44.7469
132.328,44.8409
132.332,44.9092
132.336,44.9416
132.34,44.9651
132.344,44.9557
132.348,44.9106
132.352,44.8443
132.356,44.7693
132.36,44.6867
132.364,44.5978
132.368,44.4942
132.372,44.3781
132.376,44.2698
132.38,44.1868
132.384,44.1161
132.388,44.0465
132.392,43.9966
132.396,43.954
132.4,43.927
132.404,43.9226
132.408,43.95
132.412,44.0043
132.416,44.0437
132.42,44.1411
132.424,44.2462
132.428,44.3397
132.432,44.4248
132.436,44.435
132.44,44.4596
132.444,44.4947
132.448,44.5029
132.452,44.4876
132.456,44.4467
132.46,44.4025
132.464,44.3556
132.468,44.2785
132.472,44.2035
132.476,44.1396
132.48,44.0852
132.484,44.0387
132.488,43.9899
132.492,43.9483
132.496,43.8943
132.5,43.8668
132.504,43.8527
132.508,43.8648
132.512,43.908
132.516,43.9566
132.52,44.0262
132.524,44.1112
132.528,44.1901
132.532,44.2818
132.536,44.3484
132.54,44.3967
132.544,44.3974
132.548,44.4151
132.552,44.4452
132.556,44.4384
132.56,44.4141
132.564,44.3748
132.568,44.3227
132.572,44.269
132.576,44.214
132.58,44.1578
132.584,44.0914
132.588,44.0348
132.592,43.9866
132.596,43.9547
132.6,43.9369
132.604,43.931
132.608,43.9389
132.612,43.9618
132.616,44.0129
132.62,44.0843
132.624,44.1878
132.628,44.2457
132.632,44.2878
132.636,44.3184
132.64,44.3406
132.644,44.3567
132.648,44.3684
132.652,44.3769
132.656,44.3831
132.66,44.3762
132.664,44.3611
132.668,44.3296
132.672,44.3028
132.676,44.2707
132.68,44.2247
132.684,44.1763
132.688,44.1257
132.692,44.0826
132.696,44.0552
132.7,44.0504
132.704,44.06
132.708,44.0359
132.712,44.0247
132.716,44.0151
132.72,44.0069
132.724,44.0285
132.728,44.0613
132.732,44.1195
132.736,44.1962
132.74,44.2519
132.744,44.3095
132.748,44.3513
132.752,44.3989
132.756,44.4507
132.76,44.471
132.764,44.503
132.768,44.5263
132.772,44.5168
132.776,44.4902
132.78,44.4675
132.784,44.4389
132.788,44.3959
132.792,44.35
132.796,44.3109
132.8,44.2683
132.804,44.232
132.808,44.2011
132.812,44.1747
132.816,44.1429
132.82,44.1345
132.824,44.1272
132.828,44.133
132.832,44.1716
132.836,44.2169
132.84,44.2841
132.844,44.3673
132.848,44.4449
132.852,44.5013
132.856,44.5594
132.86,44.6189
132.864,44.6276
132.868,44.6218
132.872,44.5982
132.876,44.5781
132.88,44.561
132.884,44.5464
132.888,44.5154
132.892,44.4612
132.896,44.4056
132.9,44.3583
132.904,44.318
132.908,44.2836
132.912,44.2636
132.916,44.2559
132.92,44.2493
132.924,44.2561
132.928,44.2954
132.932,44.3412
132.936,44.3744
132.94,44.4157
132.944,44.4629
132.948,44.5143
132.952,44.5689
132.956,44.6085
132.96,44.6373
132.964,44.641
132.968,44.6437
132.972,44.6456
132.976,44.6371
132.98,44.6206
132.984,44.5972
132.988,44.568
132.992,44.5431
132.996,44.5126
133.0,44.4773
133.004,44.4473
133.008,44.4124
133.012,44.3826
133.016,44.3665
133.02,44.3621
133.024,44.3584
133.028,44.3697
133.032,44.3648
133.036,44.3744
133.04,44.4157
133.044,44.4285
133.048,44.455
133.052,44.5086
133.056,44.5475
133.06,44.5758
133.064,44.5963
133.068,44.6112
133.072,44.6221
133.076,44.617
133.08,44.6035
133.084,44.5733
133.088,44.5383
133.092,44.4993
133.096,44.4752
133.1,44.4548
133.104,44.4373
133.108,44.4225
133.112,44.4098
133.116,44.399
133.12,44.3805
133.124,44.3741
133.128,44.381
133.132,44.3861
133.136,44.407
133.14,44.4222
133.144,44.4332
133.148,44.4584
133.152,44.4939
133.156,44.5196
133.16,44.5212
133.164,44.5223
133.168,44.523
133.172,44.5236
133.176,44.5146
133.18,44.5068
133.184,44.5118
133.188,44.5045
133.192,44.489
133.196,44.4665
133.2,44.438
133.204,44.423
133.208,44.4195
133.212,44.4166
133.216,44.414
133.22,44.4271
133.224,44.4539
133.228,44.4562
133.232,44.4478
133.236,44.4405
133.24,44.4344
133.244,44.4292
133.248,44.4383
133.252,44.462
133.256,44.4793
133.26,44.4918
133.264,44.518
133.268,44.5543
133.272,44.5807
133.276,44.5999
133.28,44.5981
133.284,44.4759
133.288,44.3811
133.292,44.2074
133.296,43.9573
133.3,43.7442
133.304,43.4605
133.308,43.228
133.312,43.0577
133.316,42.9497
133.32,42.9319
133.324,43.0071
133.328,43.2165
133.332,43.5577
133.336,43.9603
133.34,44.4246
133.344,44.951
133.348,45.4536
133.352,45.8873
133.356,46.2883
133.36,46.5967
133.364,46.8034
133.368,46.9535
133.372,46.9593
133.376,46.8873
133.38,46.7237
133.384,46.4729
133.388,46.157
133.392,45.7857
133.396,45.3765
133.4,44.9628
133.404,44.5453
133.408,44.1338
133.412,43.7646
133.416,43.4499
133.42,43.2004
133.424,43.0155
133.428,42.9137
133.432,42.8919
133.436,43.0296
133.44,43.2843
133.444,43.6413
133.448,44.0381
133.452,44.4811
133.456,44.9059
133.46,45.2832
133.464,45.6087
133.468,45.8451
133.472,46.0168
133.476,46.0898
133.48,46.0627
133.484,45.9746
133.488,45.8345
133.492,45.6316
133.496,45.3659
133.5,45.0651
133.504,44.7253
133.508,44.445
133.512,44.1783
133.516,43.9231
133.52,43.7057
133.524,43.5854
133.528,43.5015
133.532,43.4856
133.536,43.5638
133.54,43.7066
133.544,43.8963
133.548,44.1201
133.552,44.4545
133.556,44.8006
133.56,45.1035
133.564,45.3922
133.568,45.6019
133.572,45.7714
133.576,45.8428
133.58,45.8336
133.584,45.8258
133.588,45.7634
133.592,45.7103
133.596,45.5443
133.6,45.3657
133.604,45.1578
133.608,44.925
133.612,44.6708
133.616,44.3986
133.62,44.1201
133.624,43.8643
133.628,43.7113
133.632,43.5995
133.636,43.5506
133.64,43.546
133.644,43.6249
133.648,43.7338
133.652,43.9332
133.656,44.1812
133.66,44.4473
133.664,44.7437
133.668,45.0105
133.672,45.2214
133.676,45.4262
133.68,45.5577
133.684,45.6187
133.688,45.6148
133.692,45.5743
133.696,45.4748
133.7,45.325
133.704,45.1323
133.708,44.9217
133.712,44.733
133.716,44.5629
133.72,44.3808
133.724,44.1885
133.728,43.9874
133.732,43.8069
133.736,43.6622
133.74,43.5576
133.744,43.487
133.748,43.4547
133.752,43.4457
133.756,43.5175
133.76,43.6729
133.764,43.8373
133.768,44.0082
133.772,44.1668
133.776,44.3507
133.78,44.5186
133.784,44.675
133.788,44.7541
133.792,44.7772
133.796,44.7676
133.8,44.7317
133.804,44.6638
133.808,44.5782
133.812,44.4681
133.816,44.3371
133.82,44.1977
133.824,44.0788
133.828,43.9497
133.832,43.8397
133.836,43.746
133.84,43.6753
133.844,43.6245
133.848,43.5997
133.852,43.5971
133.856,43.6447
133.86,43.748
133.864,43.8746
133.868,43.9666
133.872,44.0506
133.876,44.146
133.88,44.2496
133.884,44.3593
133.888,44.3702
133.892,44.3952
133.896,44.4306
133.9,44.4392
133.904,44.4333
133.908,44.4096
133.912,44.3895
133.916,44.3724
133.92,44.3485
133.924,44.3374
133.928,44.3002
133.932,44.2591
133.936,44.2056
133.94,44.16
133.944,44.1211
133.948,44.1065
133.952,44.1179
133.956,44.1606
133.96,44.226
133.964,44.3079
133.968,44.3673
133.972,44.4621
133.976,44.5654
133.98,44.6575
133.984,44.6901
133.988,44.7481
133.992,44.8075
133.996,44.8506
134.0,44.8818
134.004,44.8874
134.008,44.8617
134.012,44.8398
134.016,44.8119
134.02,44.7788
134.024,44.7506
134.028,44.7081
134.032,44.6718
134.036,44.6502
134.04,44.6318
134.044,44.6254
134.048,44.6496
134.052,44.6844
134.056,44.6925
134.06,44.7327
134.064,44.7792
134.068,44.8301
134.072,44.9015
134.076,44.9533
134.08,44.9738
134.084,45.0058
134.088,45.0291
134.092,45.0804
134.096,45.1349
134.1,45.14
134.104,45.1235
134.108,45.1094
134.112,45.0973
134.116,45.0778
134.12,45.0612
134.124,45.0191
134.128,44.9833
134.132,44.9528
134.136,44.9268
134.14,44.8954
134.144,44.8686
134.148,44.8458
134.152,44.8356
134.156,44.8539
134.16,44.8672
134.164,44.8632
134.168,44.8598
134.172,44.8715
134.176,44.9144
134.18,44.9456
134.184,44.9393
134.188,44.9464
134.192,44.9517
134.196,44.9726
134.2,44.9879
134.204,45.0334
134.208,45.0492
134.212,45.0779
134.216,45.1159
134.22,45.1607
134.224,45.176
134.228,45.1872
134.232,45.2125
134.236,45.2309
134.24,45.2288
134.244,45.2177
134.248,45.1897
134.252,45.1659
134.256,45.1455
134.26,45.1282
134.264,45.1134
134.268,45.0916
134.272,45.0729
134.276,45.0478
134.28,45.0263
134.284,45.0173
134.288,45.0375
134.292,45.0522
134.296,45.0628
134.3,45.0706
134.304,45.0762
134.308,45.0803
134.312,45.0725
134.316,45.0776
134.32,45.0984
134.324,45.0973
134.328,45.1128
134.332,45.124
134.336,45.1191
134.34,45.0964
134.344,45.0584
134.348,45.0354
134.352,45.025
134.356,45.0069
134.36,44.9822
134.364,44.9611
134.368,44.9431
134.372,44.9371
134.376,44.9227
134.38,44.9104
134.384,44.8906
134.388,44.8738
134.392,44.8594
134.396,44.8472
134.4,44.8275
134.404,44.8107
134.408,44.7964
134.412,44.7842
134.416,44.7831
134.42,44.7728
134.424,44.7641
134.428,44.7675
134.432,44.8044
134.436,44.814
134.44,44.7992
134.444,44.7773
134.448,44.7586
134.452,44.752
134.456,44.7463
134.46,44.7415
134.464,44.7281
134.468,44.7074
134.472,44.6897
134.476,44.6654
134.48,44.6447
134.484,44.6363
134.488,44.6292
134.492,44.6045
134.496,44.5649
134.5,44.5219
134.504,44.4945
134.508,44.4712
134.512,44.4606
134.516,44.4515
134.52,44.4345
134.524,44.4108
134.528,44.3905
134.532,44.393
134.536,44.412
134.54,44.4257
134.544,44.4218
134.548,44.4329
134.552,44.4581
134.556,44.5108
134.56,44.5319
134.564,44.5472
134.568,44.5584
134.572,44.5664
134.576,44.5603
134.58,44.5365
134.584,44.5162
134.588,44.4896
134.592,44.4577
134.596,44.4305
134.6,44.4073
134.604,44.3875
134.608,44.3614
134.612,44.3299
134.616,44.303
134.62,44.2708
134.624,44.2434
134.628,44.2293
134.632,44.2173
134.636,44.2163
134.64,44.232
134.644,44.2606
134.648,44.2814
134.652,44.2802
134.656,44.2699
134.66,44.2612
134.664,44.2818
134.668,44.314
134.672,44.3373
134.676,44.3372
134.68,44.3278
134.684,44.3105
134.688,44.2957
134.692,44.2831
134.696,44.2724
134.7,44.2633
134.704,44.2661
134.708,44.2682
134.712,44.2504
134.716,44.226
134.72,44.2051
134.724,44.1874
134.728,44.163
134.732,44.1515
134.736,44.1324
134.74,44.1161
134.744,44.1115
134.748,44.1215
134.752,44.1287
134.756,44.1223
134.76,44.1168
134.764,44.1253
134.768,44.1487
134.772,44.1829
134.776,44.2077
